time,open,high,low,close,Developing Poc,Developing VA High,Developing VA Low,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,MA 1,MA 5,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA,RSI,Histogram,MACD,Signal,Fisher,Trigger,MF,Plot,Plot,MF
1551139200,3818.78,3826.37,3763.71,3799.48,NaN,NaN,NaN,3741.502499070674,3746.458164790589,3970.875289222124,4878.999796559079,5598.8934023385955,3622.767000000005,5082.534000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6520.28654,9402.19054299999,54.04638064972213,NaN,NaN,NaN,0.14168349915095574,0.7285194809575364,NaN,369.7663367937452,775.3459228726928,0.022681720473911607
1551225600,3799.49,3823.13,3655,3799.91,NaN,NaN,NaN,3746.8122718824307,3748.3671589052105,3967.0760605727437,4868.262584653019,5589.374971638391,3618.888000000005,5070.35575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8282.0968,9385.60495549999,54.06568355452176,NaN,NaN,NaN,-0.3075809884386541,0.14168349915095574,NaN,172.8431020102284,689.2740913209121,0.07993675854436519
1551312000,3800.35,3910,3754.37,3792.14,NaN,NaN,NaN,3750.932974438573,3749.930474658596,3963.188592560016,4857.554897243536,5579.865791894273,3614.6484000000055,5057.7364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9852.6105,8995.757796999991,53.62732816268945,NaN,NaN,NaN,-0.664333444100923,-0.3075809884386541,NaN,382.051841708051,645.3851985190748,0.004704707235695152
1551398400,3792.14,3843,3791.31,3806.17,NaN,NaN,NaN,3755.954522216885,3751.9390291350746,3959.6992905031266,4847.093355977431,5570.481158074726,3618.249400000006,5045.4989000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6816.73439,9078.816433999991,54.347099201631536,NaN,NaN,NaN,-0.9068323526245959,-0.664333444100923,NaN,214.28106690942215,583.7988940034102,-0.015142643662557482
1551484800,3806.17,3818.08,3763,3809.7,NaN,NaN,NaN,3760.8404747426225,3754.001920951679,3956.3659729363903,4836.771034027407,5561.164855651051,3621.729600000006,5033.5723499999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3720.68922,8996.646214499991,54.53829558835185,NaN,NaN,NaN,-0.5421694569909319,-0.9068323526245959,NaN,127.65313434881287,518.6352140527534,-0.02642118621303939
1551571200,3809.7,3815.48,3763.62,3786.93,NaN,NaN,NaN,3763.2122497660202,3755.1779237748333,3952.6007290933594,4826.324854584348,5551.7773696423155,3625.080000000006,5021.16195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4100.66366,8760.71760899999,52.99648378113295,NaN,NaN,NaN,-0.6820701273785166,-0.5421694569909319,NaN,40.48960636901643,450.32869866936244,0.005615728933350262
1551657600,3786.93,3804.99,3672.39,3700.72,NaN,NaN,NaN,3757.5311361509275,3753.232997925732,3947.0033795579516,4815.124806280026,5541.983415305584,3628.809600000006,5008.08605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8335.77813,8760.14980099999,47.51905319609479,NaN,NaN,NaN,-1.0199861434606579,-0.6820701273785166,NaN,-129.59313497051085,367.48272243509484,-0.02672367304451391
1551744000,3700.02,3876.65,3692.36,3844.59,NaN,NaN,NaN,3765.445578319025,3756.495747999813,3944.727526678886,4805.467743530971,5533.002497764284,3632.417600000006,4994.38155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9530.32263,8885.414277499991,55.7402662875155,NaN,NaN,NaN,-0.5759493804477757,-1.0199861434606579,NaN,98.8799055360426,329.110891449516,0.031492835966318175
1551830400,3844.59,3894.7,3812,3851.89,NaN,NaN,NaN,3773.3041621082048,3759.902685571248,3942.6644705304666,4795.979407774445,5524.107722643838,3637.840200000006,4981.6578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6911.10212,8921.098653499992,56.115912158230174,NaN,NaN,NaN,0.0060917363704534044,-0.5759493804477757,NaN,250.27591428121298,317.8487518540441,0.030708079696651687
1551916800,3851.89,3891,3830.79,3857.05,NaN,NaN,NaN,3780.917420098368,3763.372232515132,3940.761926740901,4786.636826602559,5515.287311412919,3642.7870000000057,4968.4954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7308.0864,8914.156143499993,56.397615235010356,NaN,NaN,NaN,0.5814919220077076,0.0060917363704534044,NaN,395.91873248874805,329.0016062304304,0.04400183300430696
1552003200,3857.04,3910.88,3771,3843.12,NaN,NaN,NaN,3786.572200089425,3766.220367068163,3938.592106146659,4777.248599472186,5506.439865320787,3646.836400000006,4956.4173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8988.40858,9145.99710299999,55.36437568912372,NaN,NaN,NaN,1.0167560431692424,0.5814919220077076,NaN,178.31620083358098,307.4751197451662,0.049032762548810074
1552089600,3842.62,3947.33,3834.59,3917,NaN,NaN,NaN,3798.4292728085684,3771.6053539585855,3938.1122815656217,4768.688911915248,5498.03013058364,3653.019400000006,4943.62285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5821.05503,9116.94350649999,59.5926319156513,NaN,NaN,NaN,1.4718335527895274,1.0167560431692424,NaN,297.4572699188656,306.04399834140895,0.058641522667170494
1552176000,3917,3917,3867.84,3900.93,NaN,NaN,NaN,3807.747520735062,3776.2240913172072,3937.2860086419414,4760.054494881266,5489.579865342457,3657.3850000000057,4931.32755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3602.23541,8452.296172999992,58.29898909965133,NaN,NaN,NaN,1.782965571366192,1.4718335527895274,NaN,203.2436768322849,291.3582381258198,0.003910037760731617
1552262400,3900.93,3911.83,3817.01,3849.68,NaN,NaN,NaN,3811.5595643046017,3778.847516627307,3935.3392084498983,4750.99604219588,5480.903146478211,3663.6548000000057,4917.94415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6169.55341,8018.51101349999,54.25400954890343,NaN,NaN,NaN,1.1486487824368161,1.782965571366192,NaN,62.15747602227674,258.61527211102793,0.017515972038029508
1552348800,3849.67,3875.33,3796.71,3860,NaN,NaN,NaN,3815.9632402769107,3781.7458196049033,3933.665003817678,4742.130409935225,5472.326939353988,3670.2196000000054,4903.78975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6920.72219,7918.0867879999905,54.93210847636178,NaN,NaN,NaN,0.5637206146966246,1.1486487824368161,NaN,-82.33912015503131,209.9075017873052,0.019794461783922343
1552435200,3860,3871.02,3827.5,3851.02,NaN,NaN,NaN,3819.150218433555,3784.219897476157,3931.8284481772853,4733.263639687113,5463.748595759522,3675.6994000000054,4889.35725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5689.488,7762.215290499991,54.1795218215944,NaN,NaN,NaN,0.008735189645338148,0.5637206146966246,NaN,56.67376253509997,188.01696760841872,0.05283922415656226
1552521600,3851.02,3900,3779.28,3853.95,NaN,NaN,NaN,3822.3138349395954,3786.7102582805796,3930.097815995568,4724.51425023749,5455.231142871905,3681.7182000000053,4875.0771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7895.36738,7773.621991499991,54.399044882736774,NaN,NaN,NaN,-0.43344125837635,0.008735189645338148,NaN,-108.15769871812779,145.70630099034065,0.03570859586970159
1552608000,3853.95,3910,3846.79,3902.8,NaN,NaN,NaN,3829.6307590359957,3790.8563204848447,3929.491197862333,4716.337989041097,5447.017221481048,3688.394800000005,4860.0316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6794.26959,7571.086535999991,58.01096439529344,NaN,NaN,NaN,-0.30206672753814495,-0.43344125837635,NaN,56.97889290514803,133.03095697817028,0.02666568689715388
1552694400,3902.8,4037.47,3900.89,3990,NaN,NaN,NaN,3844.209780941814,3797.968594753243,3930.8358379098368,4709.1107453690465,5439.308135653107,3696.951400000005,4844.62655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6801.91188,7061.115606999991,63.559574013297265,NaN,NaN,NaN,0.12902224565415446,-0.30206672753814495,NaN,207.16586580364643,143.6216582389526,0.15284704839062152
1552780800,3990,3991,3936.3,3967.01,NaN,NaN,NaN,3855.373437219831,3804.00578779777,3931.639708178507,4701.726658350449,5431.518198427429,3705.170200000005,4829.3071,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3579.77959,6682.058072499991,61.2610967718434,NaN,NaN,NaN,0.4938236557346486,0.12902224565415446,NaN,120.82580483523296,140.36510775270693,0.1346899948037758
1552867200,3967.01,4015.7,3937.69,3970.5,NaN,NaN,NaN,3865.8394883816645,3809.9520096621354,3932.5032702189847,4694.450771202683,5423.787943409294,3713.959800000005,4814.2446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5613.60564,6636.72402749999,61.488773019279215,NaN,NaN,NaN,0.8077202258972564,0.4938236557346486,NaN,239.08135983265453,154.46742947841372,0.12193143136167833
1552953600,3969.68,4009.61,3952.08,4000.85,NaN,NaN,NaN,3878.1131712560586,3816.769795031345,3934.0220864363405,4687.549270991712,5416.259171221943,3725.3778000000048,4799.1738000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5889.026,6517.070487499991,63.497894827611546,NaN,NaN,NaN,1.2159591782854045,0.8077202258972564,NaN,352.01132344799873,182.687985759783,0.10960175668593417
1553040000,4000.85,4044.82,3965.43,4031.85,NaN,NaN,NaN,3892.089246596417,3824.4512309230827,3936.1960400710886,4681.024900136073,5408.934254972091,3738.0664000000047,4783.37765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7321.29752,6390.504838499991,65.47892420261333,NaN,NaN,NaN,1.6518203206245474,1.2159591782854045,NaN,484.6585447279739,225.82663704095313,0.19000928203951237
1553126400,4032.68,4056.33,3915.14,3972.76,NaN,NaN,NaN,3899.422951451288,3829.7479726758297,3937.0085725139534,4673.97748819442,5401.335449390229,3748.7706000000053,4766.76645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9361.953,6517.7657689999905,58.915376578353346,NaN,NaN,NaN,1.4442833630566916,1.6518203206245474,NaN,246.77190814736366,228.8188186275832,0.19532589418359805
1553212800,3972.76,3998.01,3961.7,3983.78,NaN,NaN,NaN,3907.0917740466257,3835.249116508836,3938.047937569199,4667.1098514959685,5393.8351560072115,3760.2162000000053,4750.40045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5137.19556,6588.59108599999,59.72617386025818,NaN,NaN,NaN,0.9344724969882232,1.4442833630566916,NaN,120.51616246407949,213.34701060422552,0.1820105238980282
1553299200,3983.77,3997.01,3960.25,3983.43,NaN,NaN,NaN,3914.0316127696597,3840.5412909192346,3939.056427845439,4660.307066903969,5386.372694864316,3771.1348000000053,4733.517600000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4145.22744,6590.81927499999,59.68588585633394,NaN,NaN,NaN,0.4445315016483147,0.9344724969882232,NaN,26.73700816945265,186.6884388278294,0.19330476106757982
1553385600,3982.45,3982.45,3946,3969.52,NaN,NaN,NaN,3919.0760116087813,3845.1476733864047,3939.7333961155405,4653.433563750696,5378.876119759214,3781.156600000005,4719.925400000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2699.61314,6309.01102549999,58.01107510626918,NaN,NaN,NaN,-0.1377291775914719,0.4445315016483147,NaN,-27.602583864069288,156.0754355861296,0.24598915506936506
1553472000,3969.52,3976.47,3858,3907.53,NaN,NaN,NaN,3918.026374189801,3847.3756136226043,3939.017765090751,4646.011637743226,5371.091219654668,3791.011600000005,4706.988050000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6471.88702,6156.08924499999,51.12591031307559,NaN,NaN,NaN,-0.7035797266928977,-0.1377291775914719,NaN,-157.78536224584468,111.23817875299042,0.19301361007111092
1553558400,3907.54,3923.9,3880.64,3921.45,NaN,NaN,NaN,3918.3376128998193,3850.021127421797,3938.6273703109564,4638.802069208467,5363.421160291416,3801.249200000005,4694.620250000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4279.08103,6024.488190499991,52.489535407135406,NaN,NaN,NaN,-1.0968038805338653,-0.7035797266928977,NaN,-228.8347081883653,62.65633776136818,0.23074653270317366
1553644800,3922.41,4035.8,3914.9,4026.53,NaN,NaN,NaN,3928.1732844543812,3856.3250157281614,3940.580762081824,4632.709809813358,5356.347662088816,3813.211800000005,4683.812900000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6852.49391,6001.708565999991,61.27349154773357,NaN,NaN,NaN,-0.6422268147249967,-1.0968038805338653,NaN,-54.43085520715016,45.9295959087227,0.2877317840951981
1553731200,4026.54,4026.54,3994,4011.17,NaN,NaN,NaN,3935.718440413074,3861.8551937378697,3942.149411813339,4626.5253340938225,5349.230319961362,3826.0880000000056,4672.693700000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4867.23952,5795.650112999991,59.540605662241546,NaN,NaN,NaN,-0.13692724426157543,-0.6422268147249967,NaN,61.70419839149986,48.18311054911944,0.29786753466303895
1553817600,4011.98,4101.5,4007.78,4091.01,NaN,NaN,NaN,3949.8358549209765,3870.039293961517,3945.4574248841536,4621.196823306819,5342.573069591195,3840.728200000006,4661.648750000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9995.85344,6004.390033499991,65.07035564194311,NaN,NaN,NaN,0.418782429248925,-0.13692724426157543,NaN,277.0652358196775,80.88055701634202,0.3297245418927913
1553904000,4091.01,4131.87,4042.51,4094.14,NaN,NaN,NaN,3962.954413564524,3878.0428906057487,3948.76148210895,4615.952476806254,5335.967603614522,3850.171200000006,4650.706800000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5262.18992,6087.387758999992,65.27075207620086,NaN,NaN,NaN,0.9555616191526064,0.418782429248925,NaN,370.8668888368888,122.3071758478487,0.32170842578073283
1553990400,4094.14,4103,4077.01,4094.99,NaN,NaN,NaN,3974.957648695022,3885.7910016555434,3952.0110047287512,4610.768770569376,5329.401584547779,3859.596400000006,4639.551750000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3140.82157,5935.951166999992,65.32892520227782,NaN,NaN,NaN,1.4599776716761828,0.9555616191526064,NaN,409.93505588858415,163.3968729965252,0.3562215166649036
1554076800,4095,4149.5,4051.53,4137,NaN,NaN,NaN,3989.688771540929,3894.762751596417,3956.1218712903346,4606.054653449283,5323.092581454934,3869.359600000006,4627.806800000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7951.3273,5987.481422499992,68.16699517022478,NaN,NaN,NaN,1.9350447466974718,1.4599776716761828,NaN,547.7008590123428,218.29744242735626,0.36735627897020645
